boundedQueue;65,68;41,49;69,22;60,41;56,99;56,43;65,61;45,22;65,63;61,93;41,88;49,95;61,58;56,06;50,46
cal;12,75;13,89;10,94;13,69;13,77;13,24;12,52;13,29;11,66;11,3;13,15;13,83;13,03;11,42;13,21
Calculation;75,23;76,52;76,83;75,01;74,99;72,88;72,78;73,2;71,1;74,33;73,55;71,51;71,74;74,49;71,76
checkIt;5,4;5,22;5,09;6,22;7,55;7,47;6,93;5,83;6,64;7,26;6,25;5,24;6,22;5,54;7,06
CheckPalindrome;9,18;9,27;9,17;9,71;9,49;8,25;8,77;9,48;8,87;7,66;9,21;8,91;9,45;7,66;7,61
countPositive;9,5;10,35;10,08;10,11;10,17;9,76;8,37;7,68;8,66;9,79;7,66;9;9,84;9,7;8,55
date-plus;147,88;168,26;142,04;148,35;139,78;160,58;155,22;123,7;133,27;166,96;140,12;137,34;153,56;158,84;154,97
DigitReverser;23,56;24,24;21,21;23,96;22,56;22,45;22,53;22,86;23,76;22,01;21,85;23,84;21,4;22,16;21,93
findLast;7,24;6,18;5,55;7,28;7,06;5,59;6,75;6,21;5,97;6,65;6,42;6,65;6,14;6,61;6,96
findVal;12,39;15,41;10,5;12,48;10,95;14,23;15,3;10,19;11,78;8,71;13,63;10,75;8,75;10,17;14,35
Gaussian;100,8;100,69;95;101,1;99,73;97,37;96,18;96,46;98,33;97,29;98,91;96,01;97,6;98,55;96,09
Heap;34,15;34,64;31,45;35,28;35,77;35,48;32,7;34,39;32,33;33,79;32,86;33,78;33,82;32,22;35,11
InversePermutation;14,13;13,26;14,04;14,39;13,04;11,26;14,04;11,48;14,13;11,06;12,59;11,43;14,09;12,38;12,63
jday-jdate;24,89;24,34;31,65;38,68;25,58;29,65;33,47;32,71;25,48;27,18;23,1;26,44;31,12;35,41;24,63
lastZero;21,78;22,44;25,63;22,38;28,91;22,18;18,4;20,55;21,92;17,26;18,93;23,05;23,29;20,72;18,98
LRS;34,44;34,77;32,34;34,99;34,78;32,44;33;34,71;34,59;34,29;33,57;34,71;34,04;34,16;33,95
MergeSort;29,84;29,76;27,64;29,99;29,86;28,2;28,03;28,52;27,89;29,78;28,89;27,89;28,24;27,66;28,66
numZero;26,19;17,21;19,74;27,36;18,18;24,42;24,37;22,22;18,76;18,02;25,49;25,59;20,3;23,17;20,37
oddOrPos;11,22;10,96;8,51;11,34;10,94;9,94;9,85;10,14;10,51;11,01;10,83;8,8;10,61;9,7;8,8
pcal;407,88;403,32;395,01;413,76;409,95;406,36;410,06;404,5;401,53;395,61;408,47;396,96;398,22;410,17;404,38
power;17,97;18,32;16,7;18,33;19,53;19,37;19,44;17,36;17,95;17,7;17,76;16,81;17,83;18,05;19,18
print_tokens;248,11;248,82;241,81;249,69;246,35;233,5;243,61;247,15;238,73;242,58;248,08;233,01;239,01;238,01;241,14
print_tokens2;224,7;224,22;219,36;219,56;224,99;202,75;200,26;198,46;219,72;220,59;208,92;208,36;205,38;217,04;217,36
printPrimes;45,53;45,72;43,85;45,4;46,51;45,64;44,96;44,1;44,21;46,2;44,72;45,48;44,1;44,49;45,8
Queue;9,91;9,9;8,86;9,86;9,9;9,7;9,01;8,91;8,92;9,72;9,45;9,24;9,54;9,07;9,73
quicksort;107,46;106,86;105,35;106,98;105,72;106,96;105,42;106,66;105,89;107,07;106,67;106,19;107,35;106,36;105,81
RecursiveSelectionSort;15,84;16,65;14,35;15,6;15,87;14,48;15,14;16,01;14,59;15,82;15,51;15,13;16,38;15,13;15,08
replace;1952,85;1933,41;1942,67;1945,24;1940,03;1934,37;1915,2;1930,6;1934,87;1925,33;1916,63;1943,65;1925,74;1919,66;1951,82
schedule;279,81;281,75;276,19;284,09;283,95;279,52;280,51;280,65;279,66;280,72;282,29;279,23;282,66;284,07;282,64
schedule2;186,48;186,14;179,68;200,22;187,59;184,93;182,75;184,92;189,01;199,11;197,34;200,18;180,64;181,76;184,49
Stack;20,34;20,61;16,72;19,31;20,45;20,21;17,65;19,33;18,15;18,19;17,1;19,13;18,05;19,62;20,48
stats;53,59;37,25;25,99;40,86;46,48;53,11;34,17;40,39;44,69;46,82;43,6;40,57;39,64;36,07;35,3
sum;24,93;26,09;21,23;24,27;25,71;24,14;21,43;25,33;22,92;22,08;25,41;24,48;24,88;21,25;25,66
tcas;29,42;29,51;25,63;29,35;29,59;29;28,47;28,66;26,64;27,13;27,37;25,77;29,5;29,2;26,56
testPad;44,16;45,9;46,66;51,66;46,8;51,12;46,69;46,13;47,36;45,2;46,8;45,72;48,96;50,03;44,89
totinfo;319,89;307,95;297,1;310,72;314,42;297,61;305,1;306,33;303,86;315,96;308,72;306,33;311,65;309,77;307,22
trashAndTakeOut;8,93;8,98;7,69;8,9;9,03;7,94;7,78;8,27;8,36;8,81;8,6;8,46;8,31;8,3;8,07
twoPred;47,98;71,96;38,7;49,07;44,56;53,97;71,04;58,71;60,98;45,93;70,03;57,97;44,87;69,5;68,13
UnixCal;88,96;88,09;72,91;83,33;88,82;87,86;83,73;84,78;82,52;82,49;76,31;79,37;87,08;78,89;73,58
TOTAL;4800,99;4770,35;4643,09;4808,93;4766,35;4724,36;4707,24;4666,09;4701,84;4729,34;4698,67;4686,76;4694,61;4723,06;4723,4
