boundedQueue;690,47;624,43;671,78;686,17;682,54;636,54;684,64;662,57;656,73;676,03;683,20;660,90;627,32;645,84;653,69
cal;21,73;23,02;21,97;22,10;22,13;21,77;22,60;21,77;22,77;22,92;22,07;21,76;22,75;22,84;22,71
Calculation;145,51;145,29;143,85;144,73;142,22;144,42;144,71;144,50;144,37;143,27;142,23;144,45;144,59;145,15;143,60
checkIt;15,78;15,54;16,24;15,39;14,65;16,22;15,91;15,97;15,54;14,88;14,91;14,92;14,69;15,06;15,00
CheckPalindrome;16,77;14,99;16,71;13,35;11,62;15,94;15,43;15,77;12,97;12,29;16,64;14,08;11,69;12,58;16,06
countPositive;12,25;13,39;11,70;12,73;12,56;12,65;12,74;12,47;12,83;12,88;12,77;12,19;11,83;13,03;13,21
date-plus;266,95;267,38;330,02;266,43;266,10;281,45;277,32;288,66;294,89;274,57;280,37;299,32;305,98;276,51;272,86
DigitReverser;46,19;43,47;39,38;43,28;45,02;45,50;43,02;40,66;45,22;41,50;45,48;41,03;45,77;40,77;41,16
findLast;6,90;6,88;6,94;6,91;6,90;6,91;6,88;6,91;6,88;6,88;6,92;6,91;6,92;6,88;6,94
findVal;40,03;34,01;28,70;29,56;32,32;29,98;33,85;31,18;36,48;38,71;29,89;32,60;32,65;34,27;34,07
Gaussian;209,52;206,79;210,01;208,19;206,96;207,59;209,52;207,98;207,92;208,47;209,27;209,54;208,54;206,92;208,58
Heap;66,23;67,52;68,04;68,69;66,96;68,53;66,29;66,43;67,11;66,27;66,94;67,35;67,05;67,87;66,86
InversePermutation;16,50;14,95;14,93;14,71;14,76;15,76;16,26;16,44;16,40;15,79;15,21;16,26;15,44;16,38;15,37
jday-jdate;103,62;104,12;100,44;100,89;103,92;102,54;100,95;103,20;103,56;103,54;102,02;102,53;100,71;102,98;103,27
lastZero;152,83;155,68;151,58;152,04;151,98;151,83;154,33;153,78;155,01;151,75;153,25;154,64;154,09;154,07;153,22
LRS;61,29;65,61;66,07;65,11;64,74;65,45;65,82;61,45;65,49;65,58;65,05;63,87;64,60;64,08;63,18
MergeSort;53,86;52,95;54,61;52,72;52,95;53,15;53,84;53,09;54,11;53,37;53,00;53,48;52,79;52,81;54,53
numZero;156,92;146,38;145,51;147,32;161,62;146,23;150,03;156,98;157,28;152,87;160,33;157,65;161,53;159,69;154,70
oddOrPos;13,43;12,40;12,68;12,43;12,37;12,69;13,20;13,13;13,33;12,49;13,20;12,97;12,59;12,66;12,75
pcal;834,12;853,38;855,76;855,50;858,36;837,36;836,10;851,37;850,47;853,55;853,45;848,73;846,41;835,23;850,72
power;33,31;42,55;43,26;41,89;42,14;37,33;40,16;33,92;38,54;39,55;42,45;37,83;36,12;37,96;37,95
print_tokens;541,40;542,23;544,52;545,79;545,68;541,59;541,98;543,27;542,48;541,98;544,13;545,77;541,74;542,97;543,44
print_tokens2;479,55;427,15;431,88;417,62;431,92;470,39;476,73;419,05;437,03;445,07;462,95;476,10;459,84;433,76;432,61
printPrimes;86,99;90,25;90,27;90,49;90,19;87,26;89,40;89,67;87,67;88,53;88,52;87,57;88,72;87,05;89,81
Queue;12,42;12,31;12,01;12,26;12,22;12,30;12,03;12,40;12,35;12,05;12,15;12,31;12,34;12,37;12,02
quicksort;206,17;207,11;210,03;209,26;204,32;208,00;206,70;209,70;204,37;209,96;208,25;207,83;204,84;209,25;207,99
RecursiveSelectionSort;37,09;40,20;37,31;41,42;40,95;38,45;40,76;38,47;40,72;40,11;38,01;40,78;40,28;39,61;39,24
replace;4223,78;4185,79;4215,74;4248,57;4216,35;4227,42;4247,90;4240,04;4235,57;4188,25;4198,15;4216,62;4230,68;4203,75;4199,71
schedule;607,37;616,11;618,44;620,44;623,18;620,00;616,38;609,50;617,08;613,67;621,26;615,98;616,30;616,31;608,53
schedule2;389,69;392,59;380,06;386,33;391,42;388,35;385,53;385,21;388,62;385,99;390,27;390,83;383,40;391,87;392,42
Stack;56,94;48,18;49,76;51,95;50,07;52,39;54,88;49,16;50,02;48,54;55,14;50,02;52,81;52,99;48,77
stats;56,31;54,75;40,96;41,58;48,88;50,05;53,79;45,94;43,44;52,19;54,61;52,69;47,26;42,30;49,38
sum;41,81;39,84;41,35;37,56;38,60;38,73;38,37;41,36;38,15;41,17;38,50;37,99;39,62;37,65;39,81
tcas;47,75;42,81;42,79;42,66;42,51;46,42;44,18;43,06;46,40;47,41;44,42;44,86;46,30;46,95;45,92
testPad;102,05;104,34;103,59;105,55;105,08;102,33;105,01;103,17;103,31;103,10;104,87;103,08;102,46;102,98;103,14
totinfo;723,56;692,06;683,58;691,57;689,15;704,54;698,38;685,70;716,71;712,78;698,52;719,22;683,89;691,27;705,82
trashAndTakeOut;8,15;8,83;8,85;8,88;8,82;8,21;8,32;8,58;8,64;8,39;8,78;8,33;8,29;8,23;8,59
twoPred;106,60;109,06;109,95;109,50;109,30;107,91;107,46;108,62;108,64;106,63;109,27;108,65;107,12;108,74;108,66
UnixCal;154,32;147,75;150,65;146,83;147,81;152,33;153,78;146,93;153,05;150,20;152,76;148,11;149,57;154,02;147,90
TOTAL;10846,16;10672,09;10781,92;10768,40;10769,27;10766,51;10845,18;10738,06;10812,15;10763,18;10819,21;10839,75;10759,52;10705,65;10724,19
