boundedQueue;311,94;313,23;293,62;314,04;293,71;302,34;301,36;294,21;295,85;313,95;301,47;301,13;302,19;313,12;308,01
cal;24,12;24,63;24,54;24,95;25,15;24,77;25,09;25,10;25,08;24,49;24,74;25,04;24,64;24,66;24,42
Calculation;82,90;91,15;82,85;82,96;83,68;89,23;85,27;89,43;87,61;85,28;82,90;85,63;85,20;88,02;84,25
checkIt;18,67;20,43;20,45;20,97;22,44;19,99;22,19;20,36;21,23;21,02;22,39;20,71;20,56;21,51;19,67
CheckPalindrome;116,00;116,63;125,37;114,32;124,47;119,39;117,37;117,01;114,56;114,65;118,87;124,96;123,12;119,81;123,98
countPositive;14,35;14,31;14,37;14,29;14,33;14,35;14,30;14,29;14,33;14,30;14,36;14,33;14,32;14,34;14,32
date-plus;88,95;88,17;84,35;89,50;88,57;84,87;86,90;87,24;88,03;84,73;84,36;85,26;86,82;86,43;88,33
DigitReverser;55,34;57,78;54,24;52,05;53,67;55,95;56,85;57,43;55,02;52,32;57,65;57,02;55,45;56,13;52,94
findLast;6,33;8,07;7,42;7,98;8,02;6,96;6,78;6,51;7,49;7,68;7,37;7,25;6,33;7,84;7,86
findVal;76,37;75,43;76,82;84,17;74,26;76,08;75,67;81,98;79,90;83,42;78,63;74,80;82,86;81,09;81,09
Gaussian;69,14;66,58;64,49;69,10;64,49;64,97;67,74;67,89;67,12;67,52;67,65;67,24;67,16;66,29;67,67
Heap;44,12;44,67;44,84;44,26;44,84;44,66;44,64;44,66;44,21;44,42;44,45;44,33;44,79;44,43;44,53
InversePermutation;12,14;12,14;12,28;12,23;12,23;12,22;12,15;12,24;12,19;12,17;12,22;12,15;12,17;12,24;12,19
jday-jdate;38,03;37,80;40,22;38,10;38,70;39,00;38,82;38,45;38,93;37,89;38,09;39,20;38,03;40,05;39,84
lastZero;59,40;60,89;58,90;59,85;59,82;60,00;60,64;59,40;60,32;59,56;59,41;60,36;60,56;59,60;60,82
LRS;72,06;72,38;78,76;73,06;73,06;74,36;77,10;77,56;78,03;75,85;73,48;73,98;73,60;72,74;77,53
MergeSort;36,03;35,20;34,93;36,45;35,37;35,67;36,32;34,96;34,97;34,96;35,29;35,87;36,31;36,42;35,57
numZero;185,00;176,13;184,39;182,58;173,60;178,17;174,15;178,75;182,13;179,78;176,16;182,44;182,49;179,51;174,02
oddOrPos;9,93;10,21;10,14;10,02;9,98;10,06;10,17;10,06;10,05;9,93;10,17;10,17;9,94;9,97;9,94
pcal;191,42;182,39;193,59;182,99;177,21;185,06;187,97;191,48;180,72;177,77;182,49;178,14;186,34;193,08;184,72
power;23,25;23,28;22,55;24,49;23,76;23,75;23,57;24,42;23,52;22,80;24,30;23,69;23,30;22,64;22,63
print_tokens;140,01;140,90;141,74;138,86;144,29;139,57;139,21;143,83;142,44;144,24;142,02;142,23;141,01;140,77;140,84
print_tokens2;182,82;193,84;190,57;171,09;193,01;188,99;191,98;184,14;181,28;178,73;189,64;173,29;193,27;181,42;173,52
printPrimes;87,13;82,26;88,74;90,77;84,24;87,82;87,81;90,55;83,90;88,76;83,88;89,56;84,45;83,41;89,17
Queue;7,50;8,49;7,86;9,44;9,44;7,83;8,11;9,12;7,56;7,73;9,23;8,59;7,67;8,54;8,22
quicksort;118,36;118,53;126,10;120,06;128,01;125,14;121,01;123,19;127,65;123,74;119,03;123,02;119,48;125,48;119,35
RecursiveSelectionSort;44,99;46,28;45,25;47,37;44,73;46,77;46,25;46,89;46,75;44,79;46,23;45,48;46,39;46,73;45,13
replace;1332,20;1315,07;1315,50;1333,77;1293,26;1305,09;1299,20;1323,51;1296,70;1299,52;1322,17;1333,33;1305,01;1327,21;1332,72
schedule;81,49;81,51;80,88;81,87;81,98;81,54;81,81;81,72;81,21;81,41;80,94;81,57;81,13;81,20;81,47
schedule2;50,16;52,95;55,62;53,39;52,64;53,27;50,55;50,37;54,78;54,91;52,03;51,27;55,48;53,90;51,10
Stack;97,14;97,07;99,06;100,03;95,89;99,97;96,27;99,35;98,56;99,93;98,47;97,78;96,76;99,67;98,06
stats;56,88;45,44;44,41;52,20;49,27;45,04;50,64;53,76;48,14;45,48;45,76;54,77;52,68;52,09;53,98
sum;36,86;37,12;38,10;37,25;38,23;37,72;37,65;37,09;37,98;37,66;37,07;37,73;36,92;38,03;37,95
tcas;11,80;12,70;12,83;12,75;13,36;12,35;12,82;13,32;12,65;12,51;12,21;12,48;12,90;12,58;12,88
testPad;62,60;65,55;62,21;62,40;65,39;62,57;64,09;63,05;63,91;64,47;63,83;63,59;63,04;64,33;63,57
totinfo;185,73;187,20;202,86;184,22;188,24;201,64;198,41;191,60;184,49;191,61;184,37;196,19;196,87;191,94;194,99
trashAndTakeOut;8,27;8,27;8,32;8,25;8,32;8,31;8,25;8,25;8,30;8,27;8,27;8,28;8,31;8,27;8,31
twoPred;5,27;6,60;5,21;6,53;6,60;5,40;6,04;6,14;6,17;5,92;5,91;6,23;6,37;5,36;5,65
UnixCal;64,33;64,35;65,04;64,38;66,25;64,75;64,49;66,10;65,03;66,12;65,63;65,72;64,70;64,87;65,70
TOTAL;4109,03;4095,63;4119,42;4112,99;4064,51;4095,62;4089,64;4125,41;4068,79;4080,29;4083,14;4114,81;4108,62;4135,72;4116,94
